engine,track,schema_id,workload,input,samples,operations,median_us,p95_us,p99_us,max_us,median_working_set_bytes,max_peak_working_set_bytes,median_private_bytes,max_peak_pagefile_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,80,2960,294.081,298.724,311.816,311.816,16265216,16424960,5296128,6619136
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,80,800,1200.370,1212.070,1242.950,1242.950,16728064,17793024,6193152,7475200
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,80,240,11.533,15.133,35.267,35.267,12763136,14450688,4808704,6545408
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,80,80,20.900,38.300,74.500,74.500,12800000,14245888,5038080,6475776
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,80,160,14.600,26.450,49.800,49.800,12931072,14450688,5074944,6545408
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,80,4720,669.656,677.478,679.017,679.017,17440768,17793024,5853184,7053312
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,80,640,168.750,177.675,182.600,182.600,14008320,14553088,5103616,6615040
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,80,800,837.780,847.440,910.160,910.160,17100800,17793024,6795264,7544832
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,60,60,24331.100,30824.300,32246.500,32246.500,11276288,14209024,3506176,6475776
librime-1.17.0,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,9,9,23724.100,43360.100,43360.100,43360.100,11513856,14061568,3792896,6258688
