"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","2","5149100","6","3753500","9004","40","40","100","800","4000","100","700","40","0","5","1","1935100","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1304700","1872","2","2392400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","2","5167500","6","3707700","9004","40","40","200","900","4500","0","800","40","0","5","1","1367900","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1304900","1872","2","2338500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","2","5143800","6","3737800","9004","40","40","200","800","4200","0","700","40","0","5","1","1372300","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1310300","1872","2","2371500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","2","5072600","6","3707200","9004","40","40","100","700","4400","100","600","40","0","5","1","1331500","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1296100","1872","2","2358000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","2","5056800","6","3685100","9004","40","40","0","500","3700","0","500","40","0","5","1","1340900","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1294300","1872","2","2338400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","5","2","2","5024100","6","3668600","9004","40","40","200","400","3600","100","600","40","0","5","1","1325500","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1280900","1872","2","2337000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","6","2","2","4990400","6","3640600","9004","40","40","100","500","3500","0","500","40","0","5","1","1324200","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1265400","1872","2","2325300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","7","2","2","5006600","6","3664700","9004","40","40","100","500","3400","200","500","40","0","5","1","1318700","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1275900","1872","2","2338600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","8","2","2","4985900","6","3641400","9004","40","40","100","400","3300","100","600","40","0","5","1","1380500","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1269600","1872","2","2320600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","9","2","2","4990800","6","3644100","9004","40","40","0","400","3400","0","700","40","0","5","1","1319900","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1272500","1872","2","2318900","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","10","2","2","5130400","6","3663800","9004","40","40","200","400","3700","100","700","40","0","5","1","1326600","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1276400","1872","2","2335400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","11","2","2","5096300","6","3739000","9004","40","40","100","400","4100","200","600","40","0","5","1","1343000","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1319000","1872","2","2361500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","12","2","2","5094700","6","3724500","9004","40","40","100","600","3500","200","600","40","0","5","1","1329700","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1308600","1872","2","2357800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","13","2","2","5101500","6","3716600","9004","40","40","200","400","4200","0","700","40","0","5","1","1354500","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1303900","1872","2","2356800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14","2","2","5325900","6","3915700","9004","40","40","0","1000","5100","200","700","40","0","5","1","1775100","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1384700","1872","2","2457600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","15","2","2","5554800","6","3956100","9004","40","40","300","1900","7800","100","1200","40","0","5","1","1521100","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1373100","1872","2","2498200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","16","2","2","5994900","6","4352700","9004","40","40","300","1800","8500","100","2500","40","0","5","1","1507600","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1581700","1872","2","2628000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","17","2","2","5978400","6","4338700","9004","40","40","500","2300","9000","100","2000","40","0","5","1","1448100","5","1","700","2","0","10","30","2","40","40","5260","0","0","2","1542700","1872","2","2659600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","18","2","2","5673100","6","4147300","9004","40","40","200","2400","7000","0","1100","40","0","5","1","1395300","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1482400","1872","2","2551300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","19","2","2","5360300","6","3941300","9004","40","40","300","1800","4900","100","1000","40","0","5","1","1381700","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1434900","1872","2","2422400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","20","2","2","5288900","6","3877800","9004","40","40","300","1600","4700","100","900","40","0","5","1","1355200","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1398200","1872","2","2401300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","21","2","2","5177200","6","3787700","9004","40","40","400","1100","4400","100","700","40","0","5","1","1350300","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1356600","1872","2","2366500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","22","2","2","5255900","6","3807300","9004","40","40","300","1200","5400","0","700","40","0","5","1","1392300","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1339000","1872","2","2396300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","23","2","2","5241400","6","3843300","9004","40","40","300","1100","5400","0","900","40","0","5","1","1360500","5","1","600","2","0","10","30","2","40","40","5260","0","0","2","1378400","1872","2","2396300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","24","2","2","5306300","6","3886600","9004","40","40","0","1100","5200","0","600","40","0","5","1","1354900","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1398500","1872","2","2418400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","25","2","2","5256500","6","3858900","9004","40","40","0","1000","4700","0","800","40","0","5","1","1344100","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1382700","1872","2","2402900","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","26","2","2","5224500","6","3819500","9004","40","40","0","1300","4200","100","1000","40","0","5","1","1357900","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1348900","1872","2","2407100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","27","2","2","5169400","6","3788100","9004","40","40","100","1200","3600","0","600","40","0","5","1","1350100","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1346200","1872","2","2379800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","28","2","2","5176900","6","3784900","9004","40","40","100","900","4700","0","700","40","0","5","1","1339100","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1338700","1872","2","2382900","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","29","2","2","5180100","6","3777700","9004","40","40","100","900","3900","100","600","40","0","5","1","1350100","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1326100","1872","2","2388900","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","30","2","2","5132700","6","3757100","9004","40","40","200","600","3900","0","700","40","0","5","1","1342700","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1330100","1872","2","2368000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","31","2","2","5227400","6","3795900","9004","40","40","200","400","4100","100","700","40","0","5","1","1363800","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1341200","1872","2","2390100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","32","2","2","5299500","6","3846300","9004","40","40","100","600","6000","100","600","40","0","5","1","1366900","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1374000","1872","2","2401800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","33","2","2","5362400","6","3925800","9004","40","40","100","800","5000","0","700","40","0","5","1","1368200","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1413100","1872","2","2437600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","34","2","2","5342200","6","3922000","9004","40","40","100","1100","4700","0","800","40","0","5","1","1378100","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1419100","1872","2","2432100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","35","2","2","5322100","6","3909800","9004","40","40","200","1000","5400","0","1100","40","0","5","1","1355700","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1417000","1872","2","2423800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","36","2","2","5272000","6","3877500","9004","40","40","0","900","4500","100","700","40","0","5","1","1367800","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1387700","1872","2","2419800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","37","2","2","5236400","6","3837800","9004","40","40","100","700","4800","0","900","40","0","5","1","1387500","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1364000","1872","2","2409200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","38","2","2","5623600","6","4122000","9004","40","40","300","1700","8700","0","2200","40","0","5","1","1982000","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1460300","1872","2","2551400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","39","2","2","5716300","6","4103700","9004","40","40","500","2100","7600","100","1000","40","0","5","1","1429300","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1464400","1872","2","2537000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","40","2","2","5552700","6","4051200","9004","40","40","300","1700","6500","0","1200","40","0","5","1","1396100","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1451900","1872","2","2505100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","41","2","2","5443900","6","4009200","9004","40","40","200","1600","5600","100","1100","40","0","5","1","1627500","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1458500","1872","2","2463100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","42","2","2","5886800","6","4100700","9004","40","40","300","2600","9200","100","1300","40","0","5","1","1427900","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1535400","1872","2","2443200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","43","2","2","6097700","6","4124500","9004","40","40","500","2400","9200","0","2100","40","0","5","1","1857200","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1448700","1872","2","2546800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","44","2","2","5608400","6","4083200","9004","40","40","100","1400","6200","0","1200","40","0","5","1","1413200","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1490500","1872","2","2485100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","45","2","2","5459800","6","4011700","9004","40","40","0","1400","5900","100","900","40","0","5","1","1389700","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1449200","1872","2","2472400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","46","2","2","5416100","6","3987700","9004","40","40","0","1500","4700","200","1000","40","0","5","1","1373800","5","1","400","2","0","10","30","2","40","40","5260","0","0","2","1451400","1872","2","2457300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","47","2","2","5274400","6","3874600","9004","40","40","100","1000","4600","100","1000","40","0","5","1","1355100","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1397200","1872","2","2408300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","48","2","2","5141300","6","3761500","9004","40","40","0","1100","3400","0","600","40","0","5","1","1353100","5","1","200","2","0","10","30","2","40","40","5260","0","0","2","1330200","1872","2","2375000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","49","2","2","5108800","6","3739200","9004","40","40","100","1200","4700","100","700","40","0","5","1","1473400","5","1","300","2","0","10","30","2","40","40","5260","0","0","2","1299600","1872","2","2379200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","0","3","3","11157400","9","8371500","18870","60","59","100","1000","6800","100","1100","59","0","5","1","1343900","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2936400","3815","3","5304100","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","1","3","3","10854500","9","8068600","18870","60","59","100","900","6300","200","1000","59","0","5","1","1347700","5","1","100","3","0","15","45","3","60","59","11240","0","0","3","2760600","3815","3","5207300","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","2","3","3","10736700","9","7960900","18870","60","59","100","900","5900","0","1100","59","0","5","1","1346000","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2716500","3815","3","5150000","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","3","3","3","10675600","9","7916800","18870","60","59","100","800","6400","100","1000","59","0","5","1","1342600","5","1","100","3","0","15","45","3","60","59","11240","0","0","3","2677500","3815","3","5145300","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4","3","3","10760300","9","7948300","18870","60","59","0","700","6300","100","1100","59","0","5","1","1334800","5","1","400","3","0","15","45","3","60","59","11240","0","0","3","2700700","3815","3","5148500","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","5","3","3","10901400","9","8120900","18870","60","59","100","900","6600","200","1100","59","0","5","1","1342100","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2811500","3815","3","5188200","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","6","3","3","10947100","9","8089500","18870","60","59","400","1700","7900","200","1200","59","0","5","1","1355700","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2706900","3815","3","5271200","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","7","3","3","10972300","9","8139100","18870","60","59","300","900","7000","100","1100","59","0","5","1","1357500","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2827600","3815","3","5182200","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","8","3","3","10908500","9","8105800","18870","60","59","100","800","6000","200","1000","59","0","5","1","1346600","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2763700","3815","3","5231900","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","9","3","3","10994900","9","8177600","18870","60","59","100","1300","7500","0","1300","59","0","5","1","1344000","5","1","100","3","0","15","45","3","60","59","11240","0","0","3","2808000","3815","3","5250700","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","10","3","3","10909400","9","8050500","18870","60","59","300","1300","7800","0","1200","59","0","5","1","1348200","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2778900","3815","3","5163600","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","11","3","3","10961000","9","8081500","18870","60","59","100","1100","7700","0","1300","59","0","5","1","1358900","5","1","100","3","0","15","45","3","60","59","11240","0","0","3","2721300","3815","3","5256100","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","12","3","3","11063700","9","8300700","18870","60","59","200","1200","6100","0","1000","59","0","5","1","1341200","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2898000","3815","3","5257000","7425","3","3","0","0","0","0","12","48"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","13","3","3","11276100","9","8230800","18870","60","59","800","2700","11500","0","1300","59","0","5","1","1385600","5","1","200","3","0","15","45","3","60","59","11240","0","0","3","2749400","3815","3","5362100","7425","3","3","0","0","0","0","12","48"
