"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","2","54700","6","48000","1912","40","40","100","300","2900","0","300","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4500","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","2","55400","6","48200","1912","40","40","0","300","2700","0","500","40","0","5","1","1000","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4900","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","2","53500","6","46800","1912","40","40","200","200","2600","0","300","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4700","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","2","52200","6","45700","1912","40","40","0","300","2600","0","300","40","0","5","1","1200","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","2","53200","6","46400","1912","40","40","100","400","2900","0","500","40","0","5","1","1100","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4700","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","5","2","2","51100","6","44700","1912","40","40","0","200","2700","0","400","40","0","5","1","1200","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","6","2","2","51400","6","45100","1912","40","40","0","200","2500","100","400","40","0","5","1","1100","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","7","2","2","51000","6","44600","1912","40","40","100","400","2400","0","400","40","0","5","1","1100","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4500","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","8","2","2","52600","6","45300","1912","40","40","0","200","3400","200","400","40","0","5","1","1300","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","9","2","2","51500","6","45100","1912","40","40","100","200","2700","100","400","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4700","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","10","2","2","52000","6","45000","1912","40","40","200","300","2800","100","500","40","0","5","1","1300","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4800","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","11","2","2","50900","6","44700","1912","40","40","100","300","2600","0","400","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4400","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","12","2","2","51000","6","44600","1912","40","40","100","300","2700","200","400","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","13","2","2","52500","6","45600","1912","40","40","0","300","2800","100","400","40","0","5","1","1300","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14","2","2","56600","6","50100","1912","40","40","100","300","2800","200","400","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4900","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","15","2","2","51600","6","45000","1912","40","40","100","400","2600","100","400","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4700","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","16","2","2","51400","6","45000","1912","40","40","0","200","2800","0","500","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","17","2","2","51300","6","44700","1912","40","40","100","300","2600","100","300","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","18","2","2","51300","6","44800","1912","40","40","0","400","2800","100","300","40","0","5","1","900","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","19","2","2","51000","6","44600","1912","40","40","0","200","2700","0","400","40","0","5","1","900","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4500","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","20","2","2","50800","6","44500","1912","40","40","0","300","2600","100","400","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","21","2","2","51500","6","45100","1912","40","40","100","300","2700","0","400","40","0","5","1","900","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","22","2","2","51500","6","44800","1912","40","40","0","400","2800","100","300","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","23","2","2","51500","6","44600","1912","40","40","100","300","3200","100","400","40","0","5","1","900","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","24","2","2","51100","6","44900","1912","40","40","0","400","2600","200","500","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4500","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","25","2","2","51100","6","45100","1912","40","40","100","300","2600","100","400","40","0","5","1","900","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4500","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","26","2","2","51500","6","45100","1912","40","40","0","200","2900","100","300","40","0","5","1","900","5","1","200","2","0","10","30","2","40","40","40","0","0","2","4500","40","0","0","0","2","0","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","27","2","2","51100","6","44800","1912","40","40","0","300","2600","100","400","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","2","4600","40","0","0","0","2","0","0","0","0","0","12","42"
