"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","46199.500","46199.500","7589888","11182080","10498048","12222464"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","26616.200","26616.200","10502144","11567104","10747904","13946880"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","2","1","25647.400","25647.400","10747904","11546624","10735616","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","3","1","23800.900","23800.900","10735616","11550720","10739712","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","4","1","31498.100","31498.100","10739712","11554816","10739712","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","5","1","24263.600","24263.600","10739712","11554816","10735616","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","6","1","24892.800","24892.800","10735616","11542528","10735616","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","7","1","24521.900","24521.900","10735616","11558912","10756096","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","8","1","24257.700","24257.700","10756096","11583488","10780672","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","23979.900","23979.900","10784768","10854400","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","24249.900","24249.900","10854400","10969088","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","2","1","25350.100","25350.100","10969088","10960896","unavailable","14041088"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","3","1","24297.600","24297.600","10960896","10964992","unavailable","14041088"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","4","1","24039.900","24039.900","10964992","10964992","unavailable","14041088"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","5","1","24880.400","24880.400","10964992","10878976","unavailable","14041088"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","6","1","28081.700","28081.700","10878976","10973184","unavailable","14049280"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","7","1","25262.800","25262.800","10973184","10899456","unavailable","14049280"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","8","1","24193.100","24193.100","10907648","10997760","unavailable","14049280"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","9","1","26760.800","26760.800","11001856","10981376","unavailable","14065664"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","10","1","24704.000","24704.000","10981376","10924032","unavailable","14065664"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","11","1","25427.400","25427.400","10924032","10928128","unavailable","14065664"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","12","1","24849.200","24849.200","10928128","10928128","unavailable","14065664"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","13","1","24129.700","24129.700","10928128","11005952","unavailable","14082048"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","14","1","27279.300","27279.300","11005952","10919936","unavailable","14082048"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","15","1","25376.300","25376.300","10919936","11075584","unavailable","14082048"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","16","1","25973.600","25973.600","11075584","11075584","unavailable","14082048"
