"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","2","4531500","6","2915500","9004","5260","2333","32500","800","125400","0","34000","2333","0","5","1","1413800","5","1","400","0","2","0","0","0","0","0","0","2","0","2","418200","1872","2","639500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","2","4499700","6","2881900","9004","5260","2333","32300","900","126900","0","34700","2333","0","5","1","1507000","5","1","300","0","2","0","0","0","0","0","0","2","0","2","402600","1872","2","626000","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","2","4603600","6","2973000","9004","5260","2333","32600","1100","127600","0","34700","2333","0","5","1","1433600","5","1","200","0","2","0","0","0","0","0","0","2","0","2","439100","1872","2","656200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","2","4638200","6","2979100","9004","5260","2333","32500","900","127700","100","34600","2333","0","5","1","1429000","5","1","200","0","2","0","0","0","0","0","0","2","0","2","439400","1872","2","666300","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","2","4660100","6","3022100","9004","5260","2333","32500","1600","127000","100","35200","2333","0","5","1","1439800","5","1","300","0","2","0","0","0","0","0","0","2","0","2","463700","1872","2","679500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","5","2","2","4638700","6","3006700","9004","5260","2333","32800","1300","125900","100","34400","2333","0","5","1","1420500","5","1","200","0","2","0","0","0","0","0","0","2","0","2","452900","1872","2","666400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","6","2","2","4477700","6","2888400","9004","5260","2333","32300","1000","121100","100","35000","2333","0","5","1","1418000","5","1","200","0","2","0","0","0","0","0","0","2","0","2","395600","1872","2","617400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","7","2","2","4392600","6","2809400","9004","5260","2333","32000","800","125700","100","34300","2333","0","5","1","1402000","5","1","300","0","2","0","0","0","0","0","0","2","0","2","366300","1872","2","596500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","8","2","2","4385700","6","2800300","9004","5260","2333","34200","700","125600","0","34000","2333","0","5","1","1406200","5","1","500","0","2","0","0","0","0","0","0","2","0","2","354500","1872","2","599100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","9","2","2","4378300","6","2803700","9004","5260","2333","33100","700","124500","100","35000","2333","0","5","1","1411000","5","1","200","0","2","0","0","0","0","0","0","2","0","2","353800","1872","2","598700","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","10","2","2","4396000","6","2815600","9004","5260","2333","32300","600","124300","0","34200","2333","0","5","1","1402900","5","1","200","0","2","0","0","0","0","0","0","2","0","2","359800","1872","2","594200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","11","2","2","4378800","6","2805400","9004","5260","2333","32400","600","124700","100","34700","2333","0","5","1","1393100","5","1","200","0","2","0","0","0","0","0","0","2","0","2","366000","1872","2","602700","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","12","2","2","4355900","6","2777700","9004","5260","2333","32400","600","124300","0","34500","2333","0","5","1","1406000","5","1","200","0","2","0","0","0","0","0","0","2","0","2","348000","1872","2","595700","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","13","2","2","4375700","6","2791000","9004","5260","2333","32400","700","126300","0","34200","2333","0","5","1","1411500","5","1","200","0","2","0","0","0","0","0","0","2","0","2","350200","1872","2","588800","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","14","2","2","4377700","6","2801900","9004","5260","2333","32600","600","125800","0","34500","2333","0","5","1","1396700","5","1","200","0","2","0","0","0","0","0","0","2","0","2","348800","1872","2","590600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","15","2","2","4366000","6","2788100","9004","5260","2333","32200","700","124200","0","33700","2333","0","5","1","1399000","5","1","200","0","2","0","0","0","0","0","0","2","0","2","354700","1872","2","590200","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","16","2","2","4344900","6","2775000","9004","5260","2333","32100","700","124400","0","34300","2333","0","5","1","1398700","5","1","200","0","2","0","0","0","0","0","0","2","0","2","351900","1872","2","591500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","17","2","2","4372400","6","2785600","9004","5260","2333","32000","700","125500","0","34700","2333","0","5","1","1404900","5","1","200","0","2","0","0","0","0","0","0","2","0","2","351800","1872","2","589600","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","18","2","2","4427100","6","2820700","9004","5260","2333","32300","1200","125100","200","34600","2333","0","5","1","1406500","5","1","200","0","2","0","0","0","0","0","0","2","0","2","373000","1872","2","601100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","19","2","2","4398900","6","2816700","9004","5260","2333","32300","800","126900","100","35100","2333","0","5","1","1397900","5","1","200","0","2","0","0","0","0","0","0","2","0","2","380300","1872","2","593400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","20","2","2","4372500","6","2788200","9004","5260","2333","32000","600","126700","0","33700","2333","0","5","1","1403500","5","1","200","0","2","0","0","0","0","0","0","2","0","2","356500","1872","2","590900","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","21","2","2","4383000","6","2804200","9004","5260","2333","32400","800","124500","100","34700","2333","0","5","1","1395300","5","1","100","0","2","0","0","0","0","0","0","2","0","2","372000","1872","2","589400","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","22","2","2","4380600","6","2793700","9004","5260","2333","32000","800","124100","100","33900","2333","0","5","1","1407100","5","1","200","0","2","0","0","0","0","0","0","2","0","2","354700","1872","2","593100","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","23","2","2","4377300","6","2788600","9004","5260","2333","32000","800","126100","0","34300","2333","0","5","1","1394300","5","1","200","0","2","0","0","0","0","0","0","2","0","2","353900","1872","2","589700","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","24","2","2","4383400","6","2780600","9004","5260","2333","32300","700","126200","0","34300","2333","0","5","1","1408400","5","1","200","0","2","0","0","0","0","0","0","2","0","2","352800","1872","2","590500","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","25","2","2","4376100","6","2791400","9004","5260","2333","32200","600","125600","100","35600","2333","0","5","1","1415200","5","1","200","0","2","0","0","0","0","0","0","2","0","2","360300","1872","2","593900","3388","2","2","0","0","0","0","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","26","2","2","4394800","6","2811400","9004","5260","2333","32400","700","124200","0","35500","2333","0","5","1","1411900","5","1","200","0","2","0","0","0","0","0","0","2","0","2","357000","1872","2","598200","3388","2","2","0","0","0","0","12","42"
