"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","48498.400","48498.400","7598080","11124736","10428416","12214272"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","28636.100","28636.100","10432512","11485184","10596352","13893632"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","23018.200","23018.200","10596352","10797056","unavailable","13996032"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","27532.800","27532.800","10797056","10829824","unavailable","13996032"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","2","1","23993.700","23993.700","10829824","10878976","unavailable","13996032"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","3","1","27654.400","27654.400","10878976","10891264","unavailable","14024704"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","4","1","26822.500","26822.500","10891264","10825728","unavailable","14024704"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","29.800","14.900","11902976","11907072","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","29.800","14.900","11907072","11907072","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","29.600","14.800","11911168","11911168","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","30.700","15.350","11911168","11911168","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","29.400","14.700","11911168","11911168","unavailable","14028800"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","0","3","36.700","12.233","11993088","11993088","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","1","3","35.200","11.733","11993088","11993088","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","2","3","35.100","11.700","11993088","11993088","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","3","3","36.000","12.000","11993088","11993088","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","4","3","35.000","11.667","11993088","11993088","unavailable","14135296"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","0","8","1493.200","186.650","12972032","12972032","unavailable","14184448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","1","8","1457.600","182.200","12972032","12972032","unavailable","14184448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","2","8","1451.900","181.487","12972032","12972032","unavailable","14184448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","3","8","1452.800","181.600","12972032","12972032","unavailable","14184448"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","4","8","1452.300","181.537","12972032","12972032","unavailable","14184448"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","870509.900","870509.900","5193728","160018432","160022528","172957696"
"yune","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","47146.300","47146.300","160022528","160075776","160075776","172957696"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","48777.400","48777.400","160075776","160083968","unavailable","172957696"
"yune","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","48871.600","48871.600","160083968","160104448","unavailable","172957696"
