"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","53222.900","53222.900","7585792","11104256","10485760","12197888"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","36473.600","36473.600","10489856","11444224","10530816","13885440"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","2","1","23726.300","23726.300","10530816","11415552","10526720","13897728"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","3","1","28416.500","28416.500","10526720","11444224","10543104","13905920"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","4","1","31623.200","31623.200","10543104","11444224","10539008","13922304"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","29850.100","29850.100","10539008","10784768","unavailable","13922304"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","27073.800","27073.800","10784768","10825728","unavailable","13996032"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","2","1","26879.000","26879.000","10825728","10878976","unavailable","14008320"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","3","1","31574.400","31574.400","10878976","10858496","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","4","1","28318.500","28318.500","10858496","10870784","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","5","1","30239.600","30239.600","10870784","10952704","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","6","1","23524.700","23524.700","10952704","10964992","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","7","1","29174.400","29174.400","10964992","10887168","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","8","1","23211.700","23211.700","10887168","10944512","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","9","1","25639.000","25639.000","10944512","10956800","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","10","1","27036.800","27036.800","10956800","10964992","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","11","1","28709.800","28709.800","10964992","10899456","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","12","1","28019.200","28019.200","10903552","10899456","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","13","1","25889.500","25889.500","10903552","10964992","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","14","1","25752.400","25752.400","10964992","11046912","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","15","1","29434.400","29434.400","11046912","11030528","unavailable","14057472"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","16","1","22938.900","22938.900","11030528","11034624","unavailable","14065664"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","17","1","22639.800","22639.800","11034624","11046912","unavailable","14065664"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","18","1","30257.600","30257.600","11046912","11055104","unavailable","14086144"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","19","1","26971.500","26971.500","11055104","11075584","unavailable","14086144"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","20","1","24985.700","24985.700","11075584","11198464","unavailable","14086144"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","21","1","22328.600","22328.600","11198464","11190272","unavailable","14086144"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","22","1","29104.300","29104.300","11190272","11157504","unavailable","14086144"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","23","1","29888.200","29888.200","11157504","11120640","unavailable","14086144"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","24","1","27100.800","27100.800","11120640","11210752","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","25","1","23261.400","23261.400","11210752","11186176","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","26","1","25054.400","25054.400","11186176","11194368","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","27","1","29350.100","29350.100","11194368","11194368","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","28","1","21810.500","21810.500","11206656","11223040","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","29","1","24765.400","24765.400","11227136","11190272","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","0","3","35.200","11.733","12292096","12292096","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","1","3","34.900","11.633","12296192","12296192","unavailable","14090240"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","2","3","34.200","11.400","12296192","12296192","unavailable","14090240"
