"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","0","2","2","71900","6","65500","222","40","40","0","300","2600","0","500","40","0","5","1","1100","5","1","200","2","0","10","30","2","40","40","40","0","0","3","8300","40","1","100","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","1","2","2","76500","6","69700","222","40","40","200","400","2600","0","500","40","0","5","1","900","5","1","100","2","0","10","30","2","40","40","40","0","0","3","9400","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","2","2","2","74400","6","67600","222","40","40","100","200","2700","100","600","40","0","5","1","1000","5","1","200","2","0","10","30","2","40","40","40","0","0","3","8200","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","3","2","2","73200","6","66300","222","40","40","0","200","2700","0","500","40","0","5","1","1000","5","1","200","2","0","10","30","2","40","40","40","0","0","3","8100","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","4","2","2","77700","6","71000","222","40","40","0","300","2700","0","500","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","3","8200","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","5","2","2","73200","6","66500","222","40","40","100","300","2600","0","400","40","0","5","1","1000","5","1","200","2","0","10","30","2","40","40","40","0","0","3","8000","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","6","2","2","72300","6","65800","222","40","40","0","300","2600","0","500","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","3","7900","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","7","2","2","72200","6","65800","222","40","40","0","300","2500","100","500","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","3","7800","40","1","100","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","8","2","2","72800","6","65900","222","40","40","0","400","2800","100","500","40","0","5","1","1000","5","1","200","2","0","10","30","2","40","40","40","0","0","3","8200","40","1","0","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","9","2","2","73900","6","66400","222","40","40","0","400","2700","0","500","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","3","8200","40","1","100","0","0","0","0","0","3","1","12","42"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ni","10","2","2","72600","6","66000","222","40","40","100","200","2800","0","500","40","0","5","1","1000","5","1","100","2","0","10","30","2","40","40","40","0","0","3","7800","40","1","100","0","0","0","0","0","3","1","12","42"
